taxon_name,common name,status,life_cycle,flower_color,bloom_start,bloom_end,jepson id,calrecnum,inat id,cch2_id,fna,calscape_cn,calipc,RPI ID,CRPR,CESA,FESA,SRank,GRank
Poa annua,annual bluegrass,X,,,,,38787,6658,52808,147037,true
Poa bulbosa,bulbous bluegrass,X,,,,,38805,6662,58382,147098,true
Poa douglasii,sand-dune bluegrass,N,,,,,38815,6669,61071,147190,true,Sand Dune Blue Grass
Poa howellii,,N,,,,,38804,6672,52812,147272,true,Howell's Bluegrass
Poa pratensis subsp. pratensis,Kentucky bluegrass,X,,,,,70514,6689,64155,167666,true
Poa secunda subsp. secunda,one-sided bluegrass,N,,,,,70516,6694,58383,167673,true,One-sided Bluegrass
Pogogyne douglasii,,N,,,,,38936,6704,63943,74615,,Douglas' Pogogyne
Pogogyne serpylloides,,N,,,,,38939,6708,57118,74618,,Thymeleaf Beardstyle
Pogogyne zizyphoroides,,N,,,,,78298,6709,60209,207217,,Sacramento Beardstyle
Polemonium californicum,California Jacob's-ladder,N,perennial,"blue,purple",6,8,38969,6711,67525,74628,,California Sky Pilot
Polemonium carneum,royal sky pilot,N,,,,,38971,6712,78665,74629,,Royal Sky Pilot,,3345,2B.2,,,S2,G3G4
Polemonium pulcherrimum var. pulcherrimum,pretty Jacob's-ladder,N,perennial,"blue,purple",6,9,75974,6719,81276,99496,,Jacob's-ladder
Polycarpon tetraphyllum subsp. tetraphyllum,four-leaved allseed,X,,,,,80560,14756,81277,128866,true
Polygonum argyrocoleon,persian knotweed,X,,,,,39158,6738,78676,118197,true
Polygonum aviculare subsp. aviculare,,X,,,,,80990,10667,80151,128868,true
Polygonum aviculare subsp. depressum,,X,,,,,80993,11034,53179,128871,true
Polygonum aviculare subsp. neglectum,,X,,,,,80992,10669,80154,128872,true
Polygonum aviculare subsp. rurivagum,,X,,,,,80991,10670,915229,128873,true
Polygonum marinense,Marin knotweed,N,,,,,39235,6757,61073,118286,true,Marin Knotweed,,1396,3.1,,,S2,G2
Polygonum ramosissimum subsp. ramosissimum,bushy knotweed,N,,,,,82468,11037,80161,128898,true,Bushy Knotweed
Polypodium calirhiza,polypody,N,,,,,39352,6776,52678,199631,true,Nested Polypody
Polypodium scouleri,leather-leaf fern,N,,,,,39364,6779,64288,199683,true,Leathery Polypody
Polypogon imberbis,beard grass,X,,,,,89096,8696,78695,147782,true
Polypogon interruptus,ditch beard grass,N,,,,,39375,6782,59099,147785,true
Polypogon monspeliensis,rabbitfoot grass,X,,,,,39378,6784,57197,147792,true,,polypogon-monspeliensis-profile
Polypogon viridis,water bentgrass,X,,,,,39379,11945,64144,147805,true
Polystichum californicum,sword fern,N,,,,,39407,6785,63867,199711,true,California Sword Fern
Polystichum imbricans subsp. imbricans,,N,,,,,52454,6789,80164,201113,true
Polystichum munitum,western sword fern,N,,,,,39422,6793,47751,199726,true,Western Sword Fern
Populus fremontii subsp. fremontii,Fremont cottonwood,N,,,,,52463,6798,58313,43401,true,Fremont Cottonwood
Populus trichocarpa,black cottonwood,N,,,,,39463,11946,78699,28486,true,Black Cottonwood
Portulaca oleracea,common purslane,X,,,,,39530,6803,58991,118380,true
Potamogeton crispus,,X,,,,,39560,6806,78707,205611,true,,potamogeton-crispus-profile
Potamogeton diversifolius,,N,,,,,39562,6807,78708,205612,true,Diverse-leaved Pondweed
Potamogeton foliosus subsp. foliosus,,N,,,,,80562,11947,80166,205614,true,Leafy Pondweed
Potamogeton illinoensis,,N,,,,,39581,6814,78711,205617,true,Shining Pondweed
Potamogeton nodosus,,N,,,,,39595,6817,59108,205619,true,Long-leaved Pondweed
Potamogeton pusillus,,N,,,,,39612,6820,78714,205623,true,Small Pondweed
Potamogeton zosteriformis,,N,,,,,39646,6825,78717,208653,true,Eel-grass Pondweed,,1750,2B.2,,,S3,G5
Potentilla anserina subsp. pacifica,,N,,,,,52485,6828,524900,205630,true,Pacific Potentilla
Potentilla flabellifolia,fan-foil,N,perennial,yellow,7,9,39712,6838,78726,28608,true,Fan-foil
Potentilla gracilis var. fastigiata,Nuttall's Cinquefoil,N,perennial,yellow,6,9,76876,6851,81284,50412,true,Slender Cinquefoil
Potentilla grayi,Gray's Cinquefoil,N,perennial,yellow,7,9,39734,6854,78729,28623,true,Gray's Cinquefoil
Potentilla rivalis,river cinquefoil,N,,,,,39786,6868,78740,28731,true,Brook
Poterium sanguisorba,burnet,X,,,,,91917,11953,55736,28806,true
Primula clevelandii var. gracilis,,N,,,,,98403,13220,487172,99504,Dodecatheon clevelandii var. gracile,Padre's Shootingstar
Primula clevelandii var. patula,shooting star,N,,purple,3,5,98401,13222,487173,99506,Dodecatheon clevelandii var. patulum,Shooting Star
Primula hendersonii,shooting star,N,,purple,3,7,98398,13225,487175,74735,Dodecatheon hendersonii,Mosquito Bills
Primula jeffreyi,Sierra shooting star,N,perennial,purple,6,8,98397,13226,498114,74741,Dodecatheon jeffreyi,Sierra Shooting Star
Primula tetrandra,alpine shooting star,N,perennial,purple,6,8,98394,13228,499563,74767,Dodecatheon alpinum,Alpine Shootingstar
Proboscidea lutea,devil's claw,X,,,,,77314,6875,164032,74791
Prosartes hookeri,fairy bells,N,,,,,39938,10263,51071,203418,true,Hooker's Fairy Bell
Prosartes smithii,,N,,,,,80335,9513,57506,203422,true,Large Flowered Fairy Bell
Prunella vulgaris var. lanceolata,,N,,,,,64497,6884,60213,99535,,Lance Leaf Self Heal
Prunella vulgaris var. vulgaris,,X,,,,,75995,6885,81287,99540
Prunus cerasifera,cherry plum,X,,,,,39972,6887,55837,28875,true,,prunus-cerasifera-profile
Prunus dulcis,almond,X,,,,,39976,6888,69936,28884,true
Prunus emarginata,bitter cherry,N,,,,,39978,6889,63905,28885,true,Bitter Cherry
Prunus ilicifolia subsp. ilicifolia,,N,,,,,76988,6895,59002,43463,Prunus ilicifolia var. ilicifolia,Hollyleaf Cherry
Prunus subcordata,,N,,,,,40019,6897,56040,28936,true,Klamath Plum
Prunus virginiana var. demissa,western choke-cherry,N,,,,,64546,6898,63900,50588,true,Western Chokecherry
Pseudognaphalium beneolens,fragrant everlasting,N,"annual,perennial","white,yellow",6,10,81674,11047,64303,204006,true,Fragrant Everlasting
Pseudognaphalium biolettii,,N,,,,,81666,11955,58829,205655,true,Bicolored Everlasting
Pseudognaphalium californicum,"California cudweed,California everlasting",N,"annual,perennial",white,4,7,80569,11956,53077,205656,true,California Cudweed
Pseudognaphalium luteoalbum,cudweed,X,,,,,101867,11957,53083,205660,true
Pseudognaphalium microcephalum,,N,,,,,81265,11048,78763,204015,true,Wright's Cudweed
Pseudognaphalium ramosissimum,pink everlasting,N,biennial,"pink,white",7,9,80579,11959,53088,205661,true,Pink Cudweed
Pseudognaphalium stramineum,,N,,,,,40045,11960,53089,205662,true,Chilean Cudweed
Pseudognaphalium thermale,,N,,,,,81995,11049,78765,205663,true
Pseudotsuga menziesii var. menziesii,Douglas Fir,N,,,,,64553,6907,63910,58841,true,Coast Douglas Fir
Psilocarphus brevissimus var. brevissimus,dwarf woolly-marbles,N,annual,white,5,6,8098,6909,64159,205666,true,Dwarf Woollyheads
Psilocarphus brevissimus var. multiflorus,,N,,,,,8099,6910,60148,205667,true,Delta Woolly-marbles,,1756,4.2,,,S3,G4T3
Psilocarphus chilensis,round woolly-marbles,N,annual,white,3,7,81848,11050,64158,205670,true,Round Woolly-marbles
Psilocarphus oregonus,Oregon woolly-marbles,N,annual,white,3,7,4500,6912,60149,205671,true,Oregon Woollyheads
Psilocarphus tenellus,slender woolly-marbles,N,annual,white,3,7,4501,6913,53188,205668,true,Slender Woolly-marbles
Ptelea crenulata,hop tree,N,,,,,40219,6929,50622,29077,,Western Hoptree
Pteridium aquilinum var. pubescens,bracken fern,N,,,,,64626,6930,52684,201716,true,Hairy Brackenfern
Pterostegia drymarioides,,N,,,,,40273,6935,53191,118523,true,Woodland Threadstem
Puccinellia distans,European alkali grass,X,,,,,40307,6939,78780,147878,true
Puccinellia nutkaensis,Alaska alkali grass,N,,,,,40328,6943,78783,147913,true,Alaska Alkali Grass
Puccinellia nuttalliana,Nuttall alkali grass,N,,,,,40329,6944,60309,147914,true,Nuttall's Alkali Grass
Puccinellia simplex,,N,,,,,40339,6947,60310,147941,true,California Alkaligrass,,3893,1B.2,,,S2,G2
Pyracantha angustifolia,slender firethorn,X,,,,,40423,6955,54053,29129,true,,pyracantha-angustifolia-profile
Pyracantha coccinea,,X,,,,,40424,8726,57254,29132,true,,pyracantha-coccinea-profile
Pyracantha crenulata,,X,,,,,82331,8728,78790,29135,true,,pyracantha-crenulata-profile
Pyracantha fortuneana,Chinese firethorn,X,,,,,40425,11965,78790,29136,true
Pyrola asarifolia subsp. asarifolia,bog wintergreen,N,perennial,pink,6,7,52590,6957,60370,96363,true,Bog Wintergreen
Pyrola dentata,toothed wintergreen,N,perennial,"white,pink",6,8,40456,13183,707672,74925,,Toothed Wintergreen
Pyrola picta,white-veined wintergreen,N,perennial,"white,pink",6,8,40452,6961,62239,74938,true,White-veined Wintergreen
Pyrrocoma racemosa var. racemosa,clustered goldenweed,N,,,,,8122,6975,81305,207239,true
Quercus agrifolia var. agrifolia,coast live oak,N,,,,,64703,6984,58913,50668,Quercus agrifolia,Coast Live Oak
Quercus agrifolia,,N,,,,,40530,6983,47850,29223,true,Coast Live Oak
Quercus berberidifolia,scrub oak,N,,,,,76903,6986,57082,29233,true,Scrub Oak
Quercus chrysolepis,canyon live oak,N,,,,,40565,6987,51092,29251,true,Canyon Live Oak
Quercus douglasii,blue oak,N,,,,,40581,6990,49009,29260,true,Blue Oak
Quercus durata var. durata,leather oak,N,,,,,74822,6993,57084,50689,true,Leather Oak
Quercus garryana var. garryana,Oregon oak,N,,,,,64728,6998,63890,50699,true,Oregon White Oak
Quercus ilex,holly oak,X,,,,,81107,8591,78805,29294
Quercus kelloggii,California black oak,N,,,,,40652,7000,49919,29304,true,Black Oak
Quercus lobata,valley oak,N,,,,,40663,7001,49011,29310,true,Valley Oak
Quercus palmeri,Palmer's oak,N,,,,,40584,7002,78807,29344,true,Desert Oak
Quercus parvula var. shrevei,,N,,,,,76907,7005,81314,50722,,Shreve Oak
Quercus wislizeni var. frutescens,,N,,,,,64776,7011,58914,50761,,Interior Live Oak
Quercus wislizeni var. wislizeni,interior live oak,N,,,,,64777,7012,58915,50762,Quercus wislizeni,Interior Live Oak
Rafinesquia californica,California chicory,N,,,,,4548,7013,53193,205716,true,California Plumseed
Ranunculus aquatilis var. aquatilis,,N,,,,,73500,10676,78817,50797,true
Ranunculus aquatilis var. diffusus,water buttercup,N,,,,,80687,11969,486980,50802,true,Hairleaf Water Buttercup
Ranunculus californicus,California buttercup,N,,yellow,,,40867,7032,52173,29565,true,California Buttercup
Ranunculus canus var. canus,,N,,,,,73506,11972,81324,50832,true
Ranunculus hebecarpus,pubescent-fruited buttercup,N,,green,3,5,40898,7044,57239,29607,true,Delicate Buttercup
Ranunculus lobbii,Lobb's buttercup,N,,,,,40925,7046,68424,29628,true,Lobb's Buttercup,,1414,4.2,,,S3,G4
Ranunculus muricatus,spiny buttercup,X,,,,,40938,7048,57240,29638,true
Ranunculus occidentalis var. occidentalis,,N,,,,,64947,11979,81335,50940,true,Western Buttercup
Ranunculus orthorhynchus var. bloomeri,,N,,,,,64956,7051,81337,50948,true,Bloomer's Buttercup
Ranunculus orthorhynchus var. orthorhynchus,,N,,,,,64957,7052,81338,50950,true,Straightbeak Buttercup
Ranunculus repens,,X,,,,,40965,7056,48229,29669,true,,ranunculus-repens-profile
Ranunculus sceleratus var. sceleratus,,X,annual,yellow,4,6,64987,11983,81341,50983,true
Ranunculus sceleratus,cursed crowsfoot,N,,,,,40971,7059,59301,29675,true,Cursed Buttercup
Raphanus raphanistrum,jointed charlock,X,,,,,40991,7063,55411,29701,true
Raphanus sativus,wild radish,X,,,,,40992,7064,995125,29702,true,,raphanus-sativus-profile
Ravenella exigua,chaparral harebell,N,,,,,84837,14672,1342787,412341,,Chaparral Harebell,,265,1B.2,,,S2,G2
Ravenella griffinii,,N,,,,,84836,14796,1342789,412342,,Griffin's Bellflower
Ravenella sharsmithiae,,N,,,,,108392,14673,1342786,432222,,Sharsmith's Harebell,,267,1B.2,,,S1,G1G2
Rhamnus alaternus,Italian buckthorn,X,,,,,81104,9447,82856,29726,true,,rhamnus-alaternus-profile
Rhamnus crocea,spiny redberry,N,,,,,41069,7075,57243,29736,true,Spiny Redberry
Rhamnus ilicifolia,holly-leaf redberry,N,,,,,41070,7076,58308,29743,true,Hollyleaf Redberry
Rhaponticum repens,Russian knapweed,X,,,,,103802,13621,339502,201832,Acroptilon repens,,acroptilon-repens-profile
Rhinotropis californica,California milkwort,N,,,,,107535,14636,876453,265222,true,California Milkwort
Rhodiola integrifolia subsp. integrifolia,western roseroot,N,perennial,red,5,8,80583,10300,80170,43540,true,Western Roseroot
Rhus aromatica,skunkbrush,N,,,,,41175,11056,58738,29816,,Fragrant Sumac
Ribes amarum,bitter gooseberry,N,,,,,41372,7099,53433,29899,true,Bitter Gooseberry
Ribes aureum var. gracillimum,golden currant,N,perennial,yellow,2,5,65126,7104,55547,51084,true,Golden Currant
Ribes californicum var. californicum,hillside gooseberry,N,perennial,white,2,3,65128,7108,47128,51086,true,Hillside Gooseberry
Ribes divaricatum var. pubiflorum,straggly gooseberry,N,perennial,white,3,5,65143,7117,53434,51104,true,Straggly Gooseberry
Ribes malvaceum var. malvaceum,pink-flowering currant,N,perennial,pink,10,4,65160,7128,54947,51119,Ribes malvaceum,Chaparral Currant
Ribes menziesii var. menziesii,canyon gooseberry,N,perennial,white,2,4,65168,10307,53114,51126,Ribes menziesii,Canyon Gooseberry
Ribes menziesii,canyon gooseberry,N,,,,,41423,7131,52687,29958,true,Canyon Gooseberry
Ribes quercetorum,oak gooseberry,N,perennial,yellow,3,5,41449,7136,55548,29981,true,Rock Gooseberry
Ribes sanguineum var. glutinosum,red-flowering currant,N,perennial,pink,2,4,65190,7142,53436,51152,true,Pink-flowering Currant
Ribes speciosum,fuchsia-flowered gooseberry,N,perennial,red,1,5,41466,7145,50824,29994,true,Fuchsiaflower Gooseberry
Ricinus communis,castor-bean,X,,,,,41486,7153,56739,30030,true,,ricinus-communis-profile
Rigiopappus leptocladus,,N,,,,,4579,7154,56981,205746,true,Wireweed
Robinia pseudoacacia,black locust,X,,,,,41521,7156,56088,30053,true,,robinia-pseudoacacia-profile
Romanzoffia californica,,N,,,,,41552,7157,57856,205748,,California Romanzoffia
Romulea rosea var. australis,,X,,,,,65230,7162,68895,207249,,,romulea-rosea-profile
Rorippa curvisiliqua,yellow cress,N,,,,,41580,7168,58866,30089,true,Curvepod Yellowcress
Rorippa palustris subsp. palustris,,N,,,,,52673,11988,64157,43562,true,Bog Yellowcress
Rosa californica,California rose,N,,pink,,,41631,7179,53437,30158,true,California Wildrose
Rosa gymnocarpa,wood rose,N,,pink,,,41652,7182,53441,30212,true,Wood Rose
Rosa rubiginosa,sweet-brier,X,,,,,41648,11057,78886,30313,true
Rosa spithamea,ground rose,N,,,,,41696,7187,53442,30338,true,Ground Rose
Rosa woodsii,Woods' rose,N,perennial,pink,,,41704,,78887,30370,true,Woods' Rose
Rubus armeniacus,Himalayan blackberry,X,,,,,87465,10319,61317,30459,,,rubus-armeniacus-profile
Rubus laciniatus,cutleaf blackberry,X,,,,,42009,7195,78891,30698,true
Rubus parviflorus,thimbleberry,N,,,,,42108,7200,51646,30808,true,Thimbleberry
Rubus pensilvanicus,,X,,,,,42114,7202,78894,30820,true
Rubus spectabilis,,N,,,,,42231,7203,47543,30942,true,Salmon Berry
Rubus ulmifolius var. anoplothyrsus,,X,,,,,91783,11997,81352,51402
Rubus ursinus,California blackberry,N,,,,,42267,7206,53445,30998,true,California Blackberry
Rumex acetosella,sheep sorrel,X,perennial,,4,7,42362,7213,53195,118935,true,,rumex-acetosella-profile
Rumex californicus,,N,perennial,,5,9,42423,11058,78901,118951,true,California Dock
Rumex conglomeratus,green dock,X,perennial,,5,8,42385,7214,57215,118954,true
Rumex crassus,,N,perennial,,2,7,42422,11059,61087,118955,true,Willow Dock
Rumex crispus,curly dock,X,perennial,,1,12,42386,7215,53197,118956,true,,rumex-crispus-profile
Rumex fueginus,golden dock,N,annual,,5,8,42405,10679,78903,118971,true,Golden Dock
Rumex obtusifolius,bitter dock,X,perennial,,5,9,42409,7220,63371,118987,true
Rumex occidentalis,western dock,N,perennial,,5,8,42376,7221,61086,118988,true,Western Dock
Rumex pulcher,fiddle dock,X,perennial,,5,9,42419,7224,60232,119001,true
Rumex salicifolius,willow dock,N,perennial,,5,7,42421,7225,60233,119005,true,Willow Dock
Rumex transitorius,,N,perennial,,4,6,42429,11999,78910,119018,true
Rupertia physodes,California tea,N,,,,,42446,7236,53198,31113,true,Common Rupertia
Ruppia cirrhosa,ditch-grass,N,,,,,42449,7238,61089,205766,true,Spiral Ditchgrass
Ruppia maritima,ditch-grass,N,,,,,42451,7239,61090,205767,true,Beaked Tasselweed
Rytidosperma caespitosum,,X,,,,,80883,12000,78918,148167,,,rytidosperma-caespitosum-profile
Rytidosperma penicillatum,hairy oat grass,X,,,,,80882,10684,78919,148212,true,,danthonia-pilosa-profile
Rytidosperma racemosum,,X,,,,,80333,11062,78920,148220,true
Sabulina californica,California sandwort,N,,,,,99696,14643,836856,385381,Minuartia californica,California Sandwort
Sabulina douglasii,Douglas sandwort,N,,,,,99699,14645,836863,207256,Minuartia douglasii,Sandwort
Sabulina pusilla,least sandwort,N,,,,,99706,14650,836888,385383,Minuartia pusilla,Annual Sandwort
Sagina apetala,dwarf pearlwort,X,,,,,42572,7243,56998,109681,true
Sagina decumbens subsp. occidentalis,western pearlwort,N,,,,,52717,7244,57000,205773,true,Western Pearlwort
Sagina procumbens,matted pearlwort,X,,,,,42584,7246,55667,109697,true
Sagittaria latifolia,,N,,,,,42617,7249,48070,205778,true,Wappato
Sagittaria montevidensis subsp. calycina,hooded arrowhead,N,annual,white,7,8,52726,7251,1506723,207908,true
Salicornia depressa,glasswort,N,,,,,42663,10333,78930,119041,true,Virginia Glasswort
Salicornia pacifica,pickleweed,N,,,,,42666,12001,78931,119048,Sarcocornia pacifica,Pickleweed
Salicornia rubra,,N,,,,,42661,7256,78933,119052,true,Red Swampfire
Salix breweri,Brewer's willow,N,,,,,42729,7266,78936,31193,true,Brewer's Willow
Salix exigua var. hindsiana,Hind's willow,N,,,,,81242,11063,64195,51553,true,Sandbar Willow
Salix gooddingii,Goodding's black willow,N,,,,,42825,7272,60240,31274,true,Goodding's Black Willow
Salix laevigata,red willow,N,,,,,42850,7276,58319,31302,true,Red Willow
Salix lasiandra var. lasiandra,Pacific willow,N,,,,,76043,11065,81358,51640,true,Yellow Willow
Salix lasiolepis,arroyo willow,N,perennial,yellow,1,6,42855,7277,53452,31307,true,Arroyo Willow
Salix lemmonii,Lemmon's willow,N,perennial,yellow,5,6,42864,7279,78944,31310,true,Lemmon's Willow
Salix melanopsis,dusky willow,N,,,,,42881,7284,78947,31332,true,Dusky Willow
Salix scouleriana,Scouler's willow,N,perennial,yellow,2,6,42973,7289,71076,31425,true,Scouler's Willow
Salix sitchensis,Sitka willow,N,,,,,42994,7291,61100,31435,true,Sitka Willow
Salpichroa origanifolia,,X,,,,,43020,7292,78954,75594,true,,salpichroa-origanifolia-profile
Salsola australis,,X,,,,,43028,12003,78955,119057
Salsola soda,,X,,,,,43034,7295,78960,119068,true,,salsola-soda-profile
Salsola tragus,Russian thistle,X,,,,,43032,7296,57896,119069,true,,salsola-tragus-profile
Salvia apiana,white sage,N,,,,,43038,7298,64134,75606,,White Sage
Salvia carduacea,thistle sage,N,,,,,43046,7300,58190,75617,,Thistle Sage
Salvia columbariae,chia,N,,,,,43049,7302,53200,75625,,Chia
Salvia leucophylla,purple sage,N,,,,,43066,7310,58191,75657,,Purple Sage
Salvia mellifera,black sage,N,,,,,43071,7311,50643,75661,,Black Sage
Salvia spathacea,California hummingbird sage,N,,,,,43098,7316,64133,75698,,Hummingbird Sage
Sambucus mexicana,blue elderberry,N,,,,,43127,7320,143799,205802,,Blue Elderberry
Sambucus racemosa var. racemosa,red elderberry,N,,,,,76057,7323,57826,205808,,Mountain Red Elderberry
Samolus parviflorus,water-pimpernel,N,,,,,43144,7324,60234,75726,true,Seaside Brookweed
Sanicula arctopoides,footsteps-of-spring,N,,,,,43161,7329,55466,205813,,Footsteps Of Spring
Sanicula bipinnata,poison sanicle,N,,,,,43165,7331,57626,205815,,Poison Sanicle
Sanicula bipinnatifida,purple sanicle,N,,,,,43166,7332,56840,205816,,Snakeroot
Sanicula crassicaulis,Pacific sanicle,N,,,,,43169,7333,53201,205817,,Pacific Sanicle
Sanicula laciniata,,N,,,,,43175,7336,56841,205820,,Coastal Blacksnakeroot
Sanicula maritima,adobe sanicle,N,,,,,43177,7337,57625,207269,,Adobe Sanicle,,721,1B.1,CR,,S2,G2
Sanicula saxatilis,rock sanicle,N,,,,,43186,7339,57783,205823,,Diablo Sanicle,,1435,1B.2,CR,,S2,G2
Sanicula tuberosa,,N,,,,,43190,7341,56842,205825,,Tuberous Sanicle
Sarcodes sanguinea,snowplant,N,perennial,red,5,7,43234,7346,49472,75739,true,Snow Plant
Scabiosa atropurpurea,pincushion flower,X,,,,,43445,7374,372376,205831,,,scabiosa-atropurpurea-profile
Scandix pecten-veneris,Venus' needle,X,,,,,43465,7376,56843,205833
Schinus molle,Peruvian pepper-tree,X,,,,,43505,7378,57354,31759,,,schinus-molle-profile
Schismus arabicus,Mediterranean grass,X,,,,,43510,7380,58384,148381,true,,schismus-arabicus-profile
Schoenoplectus acutus var. occidentalis,common tule,N,,,,,79929,9602,59209,108326,true,Tule
Schoenoplectus americanus,Olney's three-square bulrush,N,,,,,80328,9603,59066,105186,true,Olney's Bulrush
Schoenoplectus californicus,California bulrush,N,,,,,43573,9604,47159,105187,true,California Bulrush
Schoenoplectus pungens var. longispicatus,common threesquare,N,,,,,81092,9222,81362,108328,,Three Square
Schoenoplectus tabernaemontani,,N,,,,,80321,9611,78998,105209,true,Tule
Scirpus microcarpus,,N,,,,,43718,7398,59068,105310,true,Panicled Bulrush
Scoliopus bigelovii,,N,,,,,43824,7416,48990,205840,true,Fetid Adderstongue
Scolymus hispanicus,golden thistle,X,,,,,4661,7417,79009,207280,true,,scolymus-hispanicus-profile
Scrophularia californica,California figwort,N,,white,,,43849,7422,50812,75853,true,Bee Plant
Scutellaria bolanderi subsp. bolanderi,Sierra skullcap,N,perennial,"white,blue",6,7,52896,7431,80184,96443,,Sierra Skullcap
Scutellaria californica,,N,perennial,,,,43883,7432,59791,75893,,California Skullcap
Scutellaria galericulata,,N,perennial,,,,43891,7433,79016,75903,,Marsh Skullcap,,1767,2B.2,,,S2,G5
Scutellaria siphocampyloides,,N,perennial,blue,5,7,43926,7437,59792,75935,,Curve Flowered Skullcap
Scutellaria tuberosa,,N,perennial,,,,43930,7438,57122,75940,,Danny's Skullcap
Sedella pentandra,,N,,,,,43952,9590,58884,31828,true,Central California Stonecrop
Sedum lanceolatum,lanceleaf stonecrop,N,perennial,yellow,5,8,43981,7443,79026,31865,true,Spearleaf Stonecrop
Sedum obtusatum,Sierra stonecrop,N,perennial,yellow,6,8,43994,7450,60847,31878,true,Sierra Stonecrop
Sedum radiatum subsp. radiatum,,N,,,,,52943,14601,238486,43756,Sedum radiatum var. radiatum
Sedum radiatum,coast range stonecrop,N,,,,,44006,7457,61471,31890,true,Coast Range Stonecrop
Sedum spathulifolium,broadleaf stonecrop,N,,,,,44016,7459,58886,31905,true,Yellow Stonecrop
Selaginella bigelovii,spike-moss,N,,,,,44043,7462,58768,199857,true,Spike Moss
Senecio aphanactis,chaparral ragwort,N,,,,,4672,7473,63375,205846,true,Chaparral Ragwort,,1773,1B.2,,,S2,G3
Senecio aronicoides,rayless ragwort,N,,,,,4674,7474,53206,205848,true,Rayless Ragwort
Senecio flaccidus var. douglasii,Douglas' ragwort,N,,,,,8218,7492,58037,205865,true,Douglas' Groundsel
Senecio glomeratus,cutleaf burnweed,X,,,,,2573,10688,60981,205883,Erechtites glomeratus,,senecio-glomeratus-profile
Senecio hydrophilus,water ragwort,N,,,,,4759,7501,64165,205888,true,Water Groundsel
Senecio integerrimus var. exaltatus,Columbia ragwort,N,"biennial,perennial",yellow,5,7,8230,7504,81366,207304,true,Columbia Ragwort
Senecio integerrimus var. major,lambs-tongue ragwort,N,"biennial,perennial",yellow,5,8,8233,7505,81367,207928,true,Lambs-tongue Ragwort
Senecio minimus,Australian fireweed,X,,,,,2580,11076,60980,205904,Erechtites minimus
Senecio sylvaticus,woodland ragwort,X,,,,,4853,7522,53210,205927,true
Senecio triangularis,arrowleaf ragwort,N,perennial,yellow,6,9,4860,7523,79055,205928,true,Arrowhead Butterweed
Senecio vulgaris,common groundsel,X,,yellow,,,4866,7524,53211,205929,true
Sequoia sempervirens,coast redwood,N,,,,,44175,7531,47372,58514,true,Coast Redwood
Sesuvium verrucosum,sea-purslane,N,,,,,44236,7534,60112,119222,true,Western Sea-purslane
Setaria parviflora,marsh brittlegrass,N,,,,,44257,11079,79068,148658,true,Knotroot Bristle Grass
Setaria pumila subsp. pumila,yellow brittlegrass,X,,,,,89130,9227,80195,167729,true
Setaria viridis,green brittlegrass,X,,,,,44277,7540,79070,148715,true
Sherardia arvensis,field madder,X,,,,,44299,7542,47691,75982
Sibbaldia procumbens,creeping sibbaldia,N,perennial,yellow,6,8,44312,7547,79076,32064,true,Creeping Sibbaldia
Sidalcea diploscypha,fringed checkerbloom,N,annual,pink,4,5,44415,7553,57139,32180,true,Fringed Checkerbloom
Sidalcea malviflora subsp. laciniata,checker mallow,N,,pink,3,6,52986,7568,61195,205941,true,Dwarf Checkerbloom
Sidalcea malviflora subsp. malviflora,checker mallow,N,,,,,52987,7569,61041,43800,true,Checker Mallow
Silene antirrhina,sleepy catchfly,N,,,,,44491,7586,58780,119240,true,Sleepy Catchfly
Silene douglasii var. douglasii,Douglas' catchfly,N,perennial,white,6,9,66384,10373,81371,131043,true,Douglas's Catchfly
Silene gallica,windmill pink,X,,,,,44517,7597,53212,119276,true
Silene laciniata subsp. californica,,N,,,,,82538,11084,62222,129063,true,Cardinal Catchfly
Silene lemmonii,Lemmon's catchfly,N,perennial,white,4,9,44533,7603,60523,119295,true,Lemmon's Catchfly
Silene sargentii,Sargent's catchfly,N,perennial,white,7,8,44566,7614,62697,119340,true,Sargent's Catchfly
Silene verecunda,,N,,,,,44589,7617,60581,119364,true,San Francisco Campion
Silybum marianum,milk-thistle,X,,,,,4918,7622,52586,205950,true,,silybum-marianum-profile
Sinapis arvensis,charlock,X,annual,yellow,3,10,44609,7625,1562069,32232,true,,sinapis-arvensis-profile
Sisymbrium irio,London rocket,X,,,,,44651,7628,58085,32256,true,,sisymbrium-irio-profile
Sisymbrium officinale,hedge mustard,X,,,,,44653,7630,53266,32267,true
Sisymbrium orientale,,X,,,,,44654,7631,58086,32268,true
Sisyrinchium bellum,blue-eyed-grass,N,,,,,44682,7632,49918,205956,true,Blue-eyed Grass
Sisyrinchium californicum,golden-eyed-grass,N,,,,,44688,7633,60550,205957,true,Yellow Eyed Grass
Sium suave,,N,,,,,44763,7641,79131,208695,,Hemlock Waterparsnip
Solanum americanum,,N,,,,,44818,7647,59035,76168,true,American Black Nightshade
Solanum elaeagnifolium,white horse-nettle,X,,,,,44852,7654,79137,76470,true
Solanum furcatum,,X,,,,,44856,7655,79138,76521,true
Solanum lanceolatum,lanceleaf nightshade,X,,,,,44872,7656,79139,76689,true
Solanum nigrum,black nightshade,X,,,,,44883,7658,79141,76840,true
Solanum nitidibaccatum,nightshade,N,annual,white,5,10,103838,14890,406080,211825,true
